held_out_cycle,building_id,review_day,feature,feature_value,shap_value,base_value,model_output
2025-2,Tags 3,7,environment_coverage_ratio,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,environment_staleness_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,peer_survival_mean,0.9808088235294118,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,survival_vs_peer,0.004779411764705865,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,peer_mortality_7d_mean,16.75754484169878,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,mortality_7d_vs_peer,-4.779411764705879,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,peer_latest_weight_mean,0.14599999999999996,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,weight_vs_peer,0.0020000000000000295,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,peer_building_count,4.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,mortality_horizon_pressure,403.5294117647059,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,survival_horizon_interaction,27.596470588235295,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,environment_missing_both,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,environment_coverage_x_horizon,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,recent_mortality_share,0.9549886047100532,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,reconciliation_flag,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_mortality_trend_per_1000,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_mortality_recent_vs_early_per_1000,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_weight_measurement_interval_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_temperature_recent_avg_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_temperature_recent_range_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_temperature_history_avg_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_temperature_history_sd_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_temperature_heat_excess_degree_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_temperature_cold_excess_degree_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_humidity_recent_avg_pct,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_humidity_recent_range_pp,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_humidity_history_avg_pct,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_humidity_history_sd_pct,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_humidity_high_excess_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_humidity_low_excess_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_environment_staleness_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,7,missingindicator_recent_mortality_share,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,review_day,14.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,days_to_day35,21.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,beginning_inventory,7090.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,log_beginning_inventory,8.866440619526173,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,percentage_alive,0.9755882352941176,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,population_loss_pct,2.4411764705882355,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,population_loss_rate_pp_day,0.17436974789915968,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_daily_per_1000,1.176470588235294,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_recent_3d_per_1000,3.823529411764706,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_recent_7d_per_1000,10.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_ewma_per_1000,1.449590478749836,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_trend_per_1000,-4.411764705882353,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_acceleration_per_1000,-0.2941176470588238,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_volatility_per_1000,0.5384876310074074,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_max_per_1000,2.941176470588235,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_spike_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_recent_vs_early_per_1000,-0.6302521008403366,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,population_mortality_reconciliation_gap_per_1000,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,latest_weight_kg,0.344,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,weight_target_kg,0.38,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,weight_ratio_to_target,0.9052631578947368,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,weight_gap_pct,9.473684210526324,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,weight_measurement_day,14.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,weight_measurement_count,2.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,weight_measurement_interval_days,7.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,temperature_recent_avg_c,28.510763888888867,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,temperature_recent_range_c,1.2987827332241988,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,temperature_history_avg_c,28.202874320532004,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,temperature_history_sd_c,1.0581590057414434,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,temperature_heat_excess_degree_days,3.8731605351170018,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,temperature_cold_excess_degree_days,5.303664302600598,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,temperature_out_of_band_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,temperature_missing,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,humidity_recent_avg_pct,79.39484126984127,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,humidity_recent_range_pp,4.288135638297852,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,humidity_history_avg_pct,80.04242140396332,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,humidity_history_sd_pct,4.060734715103182,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,humidity_high_excess_days,111.3578617022221,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,humidity_low_excess_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,humidity_out_of_band_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,humidity_missing,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,environment_recorded_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,environment_coverage_ratio,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,environment_staleness_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,peer_survival_mean,0.9719117647058824,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,survival_vs_peer,0.003676470588235281,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,peer_mortality_7d_mean,8.897058823529411,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_7d_vs_peer,1.1029411764705888,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,peer_latest_weight_mean,0.341,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,weight_vs_peer,0.002999999999999947,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,peer_building_count,4.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,mortality_horizon_pressure,210.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,survival_horizon_interaction,20.48735294117647,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,environment_missing_both,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,environment_coverage_x_horizon,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,recent_mortality_share,0.9407114624505928,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,reconciliation_flag,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_mortality_trend_per_1000,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_mortality_recent_vs_early_per_1000,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_weight_measurement_interval_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_temperature_recent_avg_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_temperature_recent_range_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_temperature_history_avg_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_temperature_history_sd_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_temperature_heat_excess_degree_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_temperature_cold_excess_degree_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_humidity_recent_avg_pct,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_humidity_recent_range_pp,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_humidity_history_avg_pct,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_humidity_history_sd_pct,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_humidity_high_excess_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_humidity_low_excess_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_environment_staleness_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,14,missingindicator_recent_mortality_share,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,review_day,21.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,days_to_day35,14.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,beginning_inventory,7090.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,log_beginning_inventory,8.866440619526173,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,percentage_alive,0.9675,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,population_loss_pct,3.2499999999999973,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,population_loss_rate_pp_day,0.15476190476190463,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_daily_per_1000,1.176470588235294,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_recent_3d_per_1000,2.941176470588235,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_recent_7d_per_1000,8.088235294117649,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_ewma_per_1000,1.1141315214608232,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_trend_per_1000,-1.9117647058823515,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_acceleration_per_1000,-0.2941176470588238,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_volatility_per_1000,0.5588217743210084,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_max_per_1000,2.941176470588235,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_spike_days,3.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_recent_vs_early_per_1000,-0.588235294117647,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,population_mortality_reconciliation_gap_per_1000,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,latest_weight_kg,0.685,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,weight_target_kg,0.8,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,weight_ratio_to_target,0.8562500000000001,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,weight_gap_pct,14.374999999999998,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,weight_measurement_day,21.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,weight_measurement_count,3.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,weight_measurement_interval_days,7.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,temperature_recent_avg_c,28.510763888888867,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,temperature_recent_range_c,1.2987827332241988,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,temperature_history_avg_c,28.202874320532004,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,temperature_history_sd_c,1.0581590057414434,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,temperature_heat_excess_degree_days,3.8731605351170018,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,temperature_cold_excess_degree_days,5.303664302600598,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,temperature_out_of_band_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,temperature_missing,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,humidity_recent_avg_pct,79.39484126984127,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,humidity_recent_range_pp,4.288135638297852,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,humidity_history_avg_pct,80.04242140396332,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,humidity_history_sd_pct,4.060734715103182,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,humidity_high_excess_days,111.3578617022221,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,humidity_low_excess_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,humidity_out_of_band_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,humidity_missing,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,environment_recorded_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,environment_coverage_ratio,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,environment_staleness_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,peer_survival_mean,0.9616911764705881,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,survival_vs_peer,0.005808823529411922,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,peer_mortality_7d_mean,10.220588235294118,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_7d_vs_peer,-2.1323529411764692,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,peer_latest_weight_mean,0.6135,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,weight_vs_peer,0.07150000000000001,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,peer_building_count,4.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,mortality_horizon_pressure,113.23529411764707,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,survival_horizon_interaction,13.545,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,environment_missing_both,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,environment_coverage_x_horizon,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,recent_mortality_share,0.9322033898305085,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,reconciliation_flag,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_mortality_trend_per_1000,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_mortality_recent_vs_early_per_1000,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_weight_measurement_interval_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_temperature_recent_avg_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_temperature_recent_range_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_temperature_history_avg_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_temperature_history_sd_c,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_temperature_heat_excess_degree_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_temperature_cold_excess_degree_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_humidity_recent_avg_pct,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_humidity_recent_range_pp,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_humidity_history_avg_pct,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_humidity_history_sd_pct,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_humidity_high_excess_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_humidity_low_excess_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_environment_staleness_days,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,21,missingindicator_recent_mortality_share,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,review_day,28.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,days_to_day35,7.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,beginning_inventory,7090.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,log_beginning_inventory,8.866440619526173,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,percentage_alive,0.9526470588235294,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,population_loss_pct,4.73529411764706,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,population_loss_rate_pp_day,0.16911764705882357,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_daily_per_1000,1.0294117647058825,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_recent_3d_per_1000,2.941176470588235,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_recent_7d_per_1000,6.764705882352941,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_ewma_per_1000,0.9757180457131489,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_trend_per_1000,-1.3235294117647074,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_acceleration_per_1000,0.44117647058823506,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_volatility_per_1000,0.5578858548159674,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_max_per_1000,2.941176470588235,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_spike_days,6.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,mortality_recent_vs_early_per_1000,-0.5812324929971989,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,population_mortality_reconciliation_gap_per_1000,8.088235294117649,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,latest_weight_kg,1.116,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,weight_target_kg,1.2,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,weight_ratio_to_target,0.9300000000000002,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,weight_gap_pct,6.9999999999999885,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,weight_measurement_day,28.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,weight_measurement_count,4.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,weight_measurement_interval_days,7.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,temperature_recent_avg_c,28.510763888888867,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,temperature_recent_range_c,1.2987827332241988,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,temperature_history_avg_c,28.202874320532004,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,temperature_history_sd_c,1.0581590057414434,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,temperature_heat_excess_degree_days,3.8731605351170018,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,temperature_cold_excess_degree_days,5.303664302600598,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,temperature_out_of_band_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,temperature_missing,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,humidity_recent_avg_pct,79.39484126984127,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,humidity_recent_range_pp,4.288135638297852,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,humidity_history_avg_pct,80.04242140396332,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,humidity_history_sd_pct,4.060734715103182,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,humidity_high_excess_days,111.3578617022221,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,humidity_low_excess_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,humidity_out_of_band_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,humidity_missing,1.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,environment_recorded_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,environment_coverage_ratio,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,environment_staleness_days,0.0,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,peer_survival_mean,0.9447671823775519,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
2025-2,Tags 3,28,survival_vs_peer,0.010808823529411704,0.0,-1.0913936421275139e-11,-1.0913936421275139e-11
